batch;path;response_time
2;0;1.329418
2;3;7.477981
2;3;2.583162
2;3;2.115886
2;0;0.918541
2;3;0.639737
2;0;3.019671
2;0;1.987524
2;0;2.397841
2;4;0.845138
2;0;0.547265
2;3;4.054655
2;0;1.157285
2;3;1.684721
2;3;1.874770
2;0;4.878170
2;3;0.405005
2;0;5.705906
2;3;1.339979
2;0;5.152048
2;2;1.286958
2;3;9.810183
2;4;11.540983
2;0;0.520799
2;4;12.840582
2;0;0.045979
2;3;0.545251
2;3;2.044330
2;0;2.075870
2;3;4.830054
2;0;0.617376
2;3;6.853750
2;0;3.001313
2;0;4.389404
2;3;5.725651
2;3;2.607911
2;3;2.625938
2;3;21.307349
2;0;1.462233
2;3;0.232473
2;4;14.793678
2;4;10.951182
2;0;0.377032
2;4;0.589878
2;4;7.105334
2;4;2.825014
2;3;9.400065
2;3;2.712727
2;3;1.638873
2;0;0.763243
2;4;3.449406
2;3;0.713745
2;3;6.012589
2;4;10.004861
2;4;4.352541
2;3;1.147215
2;3;1.215731
2;3;1.352118
2;0;0.672858
2;0;0.964376
2;0;0.175135
2;4;11.800070
2;4;6.670148
2;4;2.888019
2;3;0.066947
2;3;8.613532
2;3;7.472904
2;3;0.374131
2;4;3.120281
2;0;0.599976
2;4;9.810228
2;0;6.808910
2;3;6.825558
2;3;10.632487
2;0;1.336755
2;0;5.107222
2;3;3.259526
2;3;0.843078
2;4;3.087404
2;0;3.372676
2;3;0.096307
2;3;0.186063
2;0;0.422383
2;0;2.460724
2;3;8.590361
2;0;0.672093
2;0;5.871640
2;0;9.981762
2;3;6.414167
2;0;1.583273
2;0;1.363989
2;0;0.411966
2;0;3.382581
2;0;0.463041
2;3;3.769221
2;0;5.458699
2;2;0.166771
2;4;12.812374
2;4;6.722821
2;3;5.579404
2;2;0.435533
2;4;4.177262
2;0;9.795066
2;2;0.050872
2;0;1.096746
2;3;3.979352
2;2;0.554087
2;0;1.947375
2;0;0.125571
2;3;0.622368
2;2;0.137681
2;0;0.024221
2;2;0.363188
2;4;18.296952
2;0;0.760277
2;0;2.992827
2;0;0.242614
2;0;3.119353
2;0;0.562162
2;2;0.707008
2;0;0.691052
2;4;16.053857
2;2;1.775913
2;3;0.882853
2;2;0.251312
2;2;2.147237
2;2;1.123284
2;2;0.968080
2;3;4.829927
2;4;15.942098
2;2;3.412548
2;3;1.354474
2;2;1.665425
2;3;0.428222
2;4;1.533179
2;3;14.651999
2;3;6.223260
2;2;2.092880
2;0;1.786041
2;3;6.832043
2;2;0.484712
2;3;0.662665
2;2;0.321465
2;0;0.118555
2;0;0.871284
2;3;6.248687
2;3;0.322046
2;0;1.019236
2;3;6.488771
2;3;4.155452
2;4;1.532066
2;3;8.083609
2;2;1.658070
2;4;2.190773
2;2;0.582337
2;3;1.795390
2;3;1.836826
2;3;8.761211
2;4;0.482448
2;3;13.957694
2;3;0.010982
2;3;2.555310
2;0;2.206630
2;0;4.093313
2;0;1.010765
2;4;4.392282
2;4;2.091960
2;3;1.598044
2;3;22.265770
2;2;0.108653
2;4;2.077580
2;2;0.228301
2;3;1.994193
2;3;8.158675
2;0;3.172522
2;3;7.191989
2;3;4.828155
2;3;0.297209
2;3;9.470756
2;3;10.694004
2;0;6.547068
2;3;0.040993
2;0;3.531636
2;3;0.437035
2;0;1.321896
2;3;24.484411
2;3;1.452264
2;0;3.406679
2;3;6.475579
2;3;4.393224
2;4;7.028220
2;3;1.448901
2;4;4.979571
2;3;7.447654
2;0;2.112451
2;0;1.768077
2;0;1.784090
2;0;0.604704
2;4;3.113924
2;0;1.288321
2;3;2.150868
2;3;1.124978
2;3;1.127592
2;0;3.093637
2;0;7.957134
2;4;4.200462
2;4;5.043667
2;3;0.565389
2;2;0.991919
2;3;1.069991
2;4;17.423502
2;2;0.616515
2;3;1.360027
2;0;0.291753
2;0;0.125023
2;3;1.056021
2;3;2.949603
2;0;7.578192
2;3;5.288976
2;0;3.385343
2;0;4.658354
2;3;9.816062
2;3;3.502851
2;3;5.566593
2;3;5.078632
2;3;1.414233
2;2;1.112231
2;3;3.072939
2;0;1.907587
2;2;0.868796
2;0;0.034863
2;3;4.555418
2;2;0.375904
2;0;3.841142
2;4;10.696320
2;4;2.087897
2;3;14.847417
2;3;1.763556
2;2;1.397131
2;4;3.650366
2;3;3.520038
2;3;3.672156
2;0;8.374175
2;2;1.603351
2;3;3.757581
2;3;11.044280
2;3;6.582050
2;0;1.049981
2;3;0.716710
2;3;19.618772
2;3;2.546990
2;3;1.675322
2;0;0.018697
2;0;3.153578
2;0;2.605159
2;4;3.522299
2;0;1.992343
2;0;1.138505
2;3;6.087110
2;3;4.189428
2;4;0.926486
2;3;1.771029
2;3;5.008388
2;3;3.087574
2;2;0.530475
2;0;7.185077
2;0;3.974203
2;0;1.225937
2;0;1.938060
2;3;2.874800
2;0;2.944960
2;0;0.883442
2;3;4.449564
2;0;1.857051
2;4;1.927335
2;4;4.071038
2;3;18.922795
2;0;0.782011
2;0;1.698661
2;3;3.898675
2;4;5.045983
2;0;3.193355
2;0;1.259415
2;2;0.041716
2;2;0.581782
2;0;1.927181
2;3;7.593182
2;0;4.381182
2;0;0.631605
2;3;15.016512
2;0;1.180344
2;3;3.106265
2;0;0.715794
2;3;7.482522
2;3;9.555143
2;3;6.913774
2;0;2.583766
2;4;2.553919
2;3;0.575934
2;0;2.837142
2;4;7.605746
2;3;0.005146
2;4;6.023695
2;4;3.654146
2;2;1.348674
2;3;10.841630
2;3;8.446582
2;3;3.813952
2;3;9.976701
2;3;11.106145
2;0;3.014645
2;2;0.879382
2;2;0.034926
2;4;3.570429
2;4;3.983557
2;2;1.475848
2;2;0.490069
2;3;6.245519
2;2;1.075422
2;0;0.423734
2;4;14.463024
2;2;0.473952
2;4;17.980690
2;0;0.040690
2;0;2.968746
2;4;2.741653
2;0;3.213150
2;0;1.416041
2;3;6.389798
2;3;1.430262
2;4;7.616990
2;0;0.597897
2;2;1.446401
2;3;12.416979
2;0;4.068702
2;0;4.159006
2;0;0.017208
2;3;1.631332
2;3;0.093202
2;4;9.861402
2;4;5.051782
2;3;15.514857
2;3;0.168251
2;3;8.127253
2;4;1.031126
2;0;0.914444
2;0;0.874952
2;0;1.756220
2;2;1.667755
2;3;0.450696
2;3;1.079064
2;3;4.382700
2;0;1.179697
2;3;7.552260
2;0;0.204042
2;2;0.358612
2;3;0.152929
2;3;0.151838
2;3;16.571209
2;0;0.112181
2;3;1.496462
2;3;10.021593
2;3;2.508460
2;3;9.044239
2;0;1.556831
2;4;7.097028
2;3;0.651137
2;4;3.161896
2;0;0.481667
2;0;3.834144
2;0;0.789778
2;3;5.994771
2;4;1.681615
2;0;1.933252
2;3;1.935178
2;3;1.323327
2;0;7.759754
2;3;0.682860
2;0;1.654043
2;4;5.521860
2;3;0.511158
2;0;0.394865
2;3;4.272982
2;4;7.190870
2;0;0.240255
2;4;5.637845
2;0;3.652336
2;4;0.934494
2;3;5.415547
2;3;1.058679
2;0;1.134956
2;4;3.061708
2;3;1.527420
2;0;1.528542
2;3;3.038639
2;3;3.397263
2;2;1.213397
2;4;5.009184
2;3;0.104621
2;0;2.236227
2;0;2.330565
2;3;6.866608
2;2;0.722666
2;0;6.946756
2;0;1.953575
2;4;3.808536
2;3;1.859298
2;4;3.715771
2;3;2.547036
2;3;1.960479
2;0;0.397526
2;3;3.027055
2;0;0.277924
2;3;3.962273
2;3;3.572614
2;2;3.360514
2;3;0.629732
2;4;1.382151
2;3;8.313016
2;0;1.338524
2;3;1.968941
2;3;2.364765
2;4;8.857085
2;0;0.914120
2;0;0.748684
2;0;1.514823
2;3;0.983203
2;4;3.655635
2;4;3.533157
2;3;0.983900
2;4;1.803998
2;3;9.325350
2;0;0.357012
2;0;8.949060
2;0;0.292148
2;0;3.142496
2;3;7.955833
2;2;1.808324
2;4;7.473562
2;3;1.236734
2;0;3.494881
2;3;3.784235
2;0;2.899212
2;3;0.384495
2;0;1.984392
2;3;6.489015
2;3;19.377530
2;4;16.337758
2;0;0.398799
2;4;1.890239
2;3;1.631797
2;4;2.427374
2;2;1.613993
2;0;0.587360
2;0;1.884115
2;4;1.584901
2;4;5.496243
2;2;2.632741
2;3;0.756690
2;3;2.001369
2;0;0.403967
2;0;1.460011
2;0;5.303785
2;3;3.449933
2;3;0.755474
2;4;0.936402
2;3;0.215674
2;0;0.202735
2;0;0.962600
2;3;0.189051
2;3;4.320856
2;3;4.220200
2;3;2.039008
2;0;1.913196
2;3;2.100293
2;0;1.825614
2;0;2.746194
2;3;1.333874
2;3;3.177804
2;2;0.161105
2;4;11.381556
2;4;17.051692
2;0;2.670569
2;3;2.010618
2;4;5.543151
2;0;4.797615
2;3;3.340481
2;0;4.631242
2;0;2.373682
2;3;1.353264
2;2;0.866670
2;4;4.498633
2;0;0.059245
2;3;2.212536
2;3;1.422537
2;3;4.016629
2;0;19.142049
2;0;0.195352
2;0;5.658758
2;4;4.520416
2;3;12.690668
2;0;0.676633
2;3;3.444913
2;3;2.940422
2;4;2.015467
2;3;0.120824
2;0;1.027042
2;3;11.798782
2;0;3.354381
2;3;2.025696
2;0;4.281678
2;0;4.859352
2;0;0.862244
2;3;8.285596
2;3;2.152042
2;3;8.997301
2;3;2.282745
2;2;1.456997
2;3;1.051638
2;4;2.131507
2;0;0.467928
2;0;3.786955
2;3;7.137681
2;2;0.203606
2;4;4.478676
2;4;4.067259
2;2;1.740205
2;3;1.045604
2;3;7.409126
2;3;13.014358
2;0;1.503924
2;3;4.191192
2;0;4.014113
2;3;4.326219
2;3;1.796396
2;0;0.094108
2;3;3.331739
2;4;1.417770
2;4;19.605193
2;3;0.146193
2;0;2.502623
2;4;5.206225
2;0;5.223984
2;4;9.785349
2;3;1.280135
2;3;2.628230
2;4;6.293454
2;3;3.407795
2;0;1.702775
2;0;2.922125
2;3;1.277973
2;3;5.950672
2;0;1.115406
2;3;9.943095
2;3;1.091820
2;3;1.585675
2;0;1.951092
2;3;1.397757
2;0;4.565951
2;0;4.044978
2;0;1.103933
2;0;3.718684
2;3;1.567391
2;3;9.581408
2;3;0.911961
2;3;2.264572
2;0;2.643757
2;3;2.417548
2;4;3.363213
2;0;4.674540
2;0;3.138891
2;0;0.217918
2;0;1.286127
2;3;2.477633
2;3;10.695487
2;0;8.836600
2;0;5.369104
2;3;15.363252
2;3;2.249194
2;0;1.715862
2;3;6.187725
2;3;3.619207
2;3;3.402365
2;3;4.663103
2;3;3.991426
2;0;2.167588
2;0;5.135665
2;3;1.013128
2;0;0.210643
2;0;2.331747
2;3;5.874199
2;3;6.615049
2;2;1.505151
2;0;0.530881
2;3;4.523061
2;3;1.837136
2;3;7.692441
2;3;5.139474
2;3;0.903488
2;4;3.667184
2;3;3.133837
2;4;9.615774
2;3;3.702264
2;0;1.153258
2;3;6.083357
2;2;1.486479
2;0;0.842666
2;3;1.633512
2;3;7.703645
2;4;9.555262
2;4;3.242126
2;3;1.508268
2;3;4.493952
2;2;3.450980
2;3;0.256833
2;3;1.837288
2;2;1.580877
2;4;10.708106
2;2;4.302098
2;3;7.507940
2;2;4.495079
2;3;7.707015
2;2;0.484152
2;3;1.138334
2;3;1.160677
2;0;5.322549
2;4;0.545992
2;4;1.610613
2;0;1.455903
2;3;2.610607
2;0;3.239809
2;4;2.921398
2;0;0.094611
2;3;4.473308
2;0;0.522088
2;3;6.129571
2;3;4.188148
2;0;1.846213
2;0;1.973559
2;3;15.486650
2;3;2.091410
2;0;0.201565
2;2;0.194186
2;3;3.758660
2;2;0.441680
2;0;1.202366
2;4;4.395112
2;0;3.351296
2;3;2.782572
2;4;7.428855
2;0;0.613975
2;3;0.242190
2;0;5.131442
2;0;0.380225
2;3;5.645257
2;0;0.724038
2;0;0.439589
2;0;1.035031
2;4;1.668363
2;0;2.576605
2;3;4.461601
2;3;0.571793
2;3;4.929724
2;0;1.303493
2;3;4.830579
2;3;5.184788
2;3;1.819015
2;0;2.258185
2;0;2.835914
2;0;6.050476
2;3;3.328975
2;3;8.418188
2;0;1.104533
2;0;1.302269
2;0;1.545207
2;0;2.008546
2;0;0.999805
2;4;9.061874
2;3;7.294016
2;3;8.853715
2;3;1.541239
2;0;0.958963
2;0;1.071364
2;4;4.298112
2;3;0.264881
2;4;1.502197
2;3;16.470724
2;0;0.221559
2;4;8.766234
2;0;3.619455
2;4;5.699125
2;3;8.554636
2;0;0.479432
2;3;10.482653
2;0;5.716583
2;3;1.477132
2;3;0.090107
2;3;0.034677
2;0;1.785039
2;2;0.886845
2;0;3.347576
2;2;3.761940
2;0;1.178139
2;0;0.145010
2;4;6.237172
2;3;1.057910
2;2;0.719678
2;3;7.568540
2;3;14.417518
2;2;4.399401
2;2;5.361385
2;3;3.621683
2;2;2.923013
2;0;0.852560
2;4;2.760796
2;4;9.688486
2;2;1.368827
2;0;0.925514
2;2;0.455498
2;0;12.047476
2;0;11.074958
2;3;3.006917
2;2;0.515390
2;4;5.559372
2;3;7.390240
2;2;0.529137
2;3;7.899657
2;0;0.966595
2;3;1.870095
2;3;1.171574
2;2;1.490925
2;2;3.024867
2;3;8.011827
2;0;2.434972
2;3;8.667100
2;2;0.223045
2;4;3.546995
2;2;1.432750
2;4;6.403798
2;3;0.348643
2;0;0.292117
2;3;0.141022
2;3;10.200075
2;3;0.127229
2;3;10.493680
2;3;11.195988
2;3;7.414549
2;2;1.098175
2;3;4.158779
2;3;0.904646
2;0;0.317447
2;3;18.603884
2;3;0.583182
2;3;12.923743
2;0;4.947626
2;2;4.619291
2;3;1.622445
2;0;1.068931
2;3;2.207088
2;3;8.076974
2;3;2.219626
2;4;3.524250
2;3;12.513247
2;2;3.860987
2;3;1.635298
2;3;8.135069
2;0;0.041384
2;0;2.604916
2;3;4.036026
2;3;4.114388
2;0;6.267123
2;0;4.667877
2;2;1.524833
2;4;2.136844
2;2;5.029032
2;2;0.217213
2;2;0.015488
2;0;1.182050
2;4;1.687183
2;2;0.107321
2;0;2.555251
2;3;4.207395
2;0;0.270733
2;3;8.835470
2;0;1.701737
2;2;0.875045
2;2;0.462557
2;0;0.483476
2;4;29.165422
2;0;0.348041
2;3;0.817335
2;4;3.425342
2;4;6.499552
2;3;2.378625
2;2;2.365715
2;2;1.638208
2;3;0.766262
2;0;0.766210
2;0;2.174071
2;2;1.897972
2;3;11.999354
2;0;1.393976
2;4;1.503322
2;3;4.448169
2;4;3.747137
2;0;1.418283
2;3;0.120075
2;0;2.871822
2;0;0.313567
2;2;0.068898
2;3;1.424615
2;2;2.244048
2;0;1.807431
2;4;2.341518
2;3;11.078576
2;2;0.064479
2;3;2.228711
2;3;17.560053
2;3;0.711950
2;3;0.855592
2;0;0.607759
2;4;2.055619
2;3;3.021674
2;3;1.402270
2;0;3.990671
2;0;1.792997
2;0;1.432670
2;3;11.883527
2;0;1.346789
2;4;2.307224
2;0;0.960747
2;3;3.043733
2;0;0.218014
2;0;3.621347
2;3;3.211370
2;0;10.305765
2;3;2.729492
2;4;4.499104
2;0;0.271643
2;0;1.406131
2;0;1.770416
2;2;0.424212
2;3;1.807756
2;3;0.582617
2;3;2.041215
2;4;7.356427
2;3;0.268641
2;0;0.596804
2;0;5.285565
2;2;1.215722
2;2;0.913489
2;2;0.180134
2;0;0.017353
2;3;5.011902
2;3;4.308171
2;0;0.076796
2;3;2.174737
2;3;0.995978
2;3;3.049628
2;4;7.862701
2;4;0.771364
2;3;1.756020
2;0;1.412462
2;3;1.191367
2;0;3.618373
2;0;0.074952
2;0;6.545570
2;0;2.121390
2;3;2.621888
2;2;0.130039
2;3;1.004504
2;0;0.102924
2;3;5.132176
2;3;0.280832
2;3;1.678516
2;3;0.227711
2;4;0.913574
2;0;0.583965
2;0;1.783275
2;3;1.811284
2;0;4.811596
2;0;0.054547
2;3;11.898335
2;0;2.369102
2;0;3.340302
2;0;1.172059
2;2;0.267732
2;4;3.535517
2;0;4.678242
2;3;5.839405
2;0;1.314041
2;3;0.382073
2;0;0.877285
2;4;9.078062
2;4;5.639581
2;3;4.445954
2;3;1.114961
2;0;2.958622
2;0;4.475383
2;0;1.251817
2;4;8.271514
2;3;5.298102
2;0;1.922114
2;0;0.431155
2;3;4.383062
2;3;0.517775
2;3;1.640176
2;0;1.529674
2;0;0.332599
2;0;1.627186
2;3;11.971150
2;0;0.088583
2;2;0.946854
2;3;0.586506
2;2;0.906753
2;2;0.547958
2;4;7.554007
2;0;0.211543
2;0;2.481231
2;0;0.004700
2;3;0.426226
2;3;4.509254
2;3;0.117989
2;0;0.071745
2;0;0.943458
2;3;4.650817
2;3;0.794288
2;4;4.592490
2;0;0.458770
2;2;0.920180
2;4;0.989885
2;4;4.976818
2;3;13.227031
2;3;4.447150
2;0;3.329189
2;2;0.762534
2;4;3.942276
2;3;7.439633
2;3;1.108465
2;0;0.162047
2;0;7.328094
2;3;8.346522
2;3;14.627363
2;2;0.182877
2;0;1.792922
2;4;6.788880
2;3;3.295921
2;4;7.174239
2;2;2.235803
2;4;5.371459
2;0;0.784844
2;0;3.061337
2;3;2.571361
2;0;1.413442
2;0;4.426779
2;3;4.393864
2;3;0.862937
2;3;1.536886
2;0;2.688079
2;0;0.022864
2;3;1.666794
2;0;0.553531
2;3;6.207718
2;0;0.622676
2;0;1.561168
2;3;0.379028
2;4;13.586086
2;0;0.085010
2;0;0.253444
2;0;2.334827
2;3;8.861661
2;2;0.463487
2;4;5.714497
2;0;1.820581
2;0;4.894567
2;3;5.207397
2;2;0.133397
2;4;13.827069
2;0;1.066017
2;0;0.232206
2;4;9.584160
2;3;0.653095
2;4;2.294132
2;3;0.355226
2;4;1.039093
2;4;2.076704
2;3;0.938936
2;0;3.528654
2;0;1.077769
2;0;0.784024
2;0;2.787642
2;4;6.846333
2;3;0.365986
2;0;0.181550
2;0;8.239909
2;4;3.061098
2;0;1.845329
2;4;5.079354
2;3;15.925793
2;3;2.083273
2;4;4.846018
2;3;0.232589
2;0;0.459422
2;3;1.486594
2;4;11.499349
2;0;1.478993
2;0;0.030601
2;4;20.593932
2;3;0.596741
2;4;3.710410
2;3;9.425036
2;4;5.883285
2;0;0.149251
2;3;1.815445
2;3;0.092216
2;0;0.408149
2;4;8.667723
2;0;0.168360
2;0;0.034533
2;0;0.648416
2;3;0.142206
2;0;1.650317
2;0;4.147208
2;0;0.892229
2;4;10.362908
2;3;4.630530
2;3;0.755857
2;0;3.018183
2;4;3.130233
2;0;1.719297
2;3;1.522938
2;3;0.498770
2;3;5.334096
2;3;1.639650
2;3;17.984695
2;3;1.763074
2;3;2.163624
2;0;3.991906
2;3;2.593075
2;0;1.027749
2;3;2.566195
2;0;7.380544
2;0;1.777692
2;4;6.847215
2;0;1.904702
2;4;17.258774
2;4;3.843840
2;0;10.407741
2;0;2.063154
2;3;5.625378
2;2;0.199280
2;3;10.600452
2;4;4.971755
2;3;3.536336
2;4;11.399697
2;3;26.335378
2;4;6.665041
2;0;8.169830
2;3;21.575652
2;4;1.813793
2;3;3.007013
2;3;5.180551
2;3;17.972486
2;0;1.509617
2;0;16.344652
2;3;12.880464
2;3;9.804602
2;0;1.076319
2;3;0.541190
2;3;3.347168
2;0;0.385196
2;3;3.433101
2;3;5.639717
2;3;5.337417
2;2;2.734065
2;0;0.447177
2;3;0.556270
2;2;2.926138
2;2;0.351436
2;3;5.769845
2;3;0.626449
2;0;2.308377
2;2;0.547260
2;3;1.486512
2;3;1.821714
2;4;2.890839
2;0;1.086162
2;3;3.368617
2;3;2.760807
2;2;0.314214
2;3;0.590071
2;0;0.680040
2;3;0.211859
2;0;0.359574
2;4;8.065032
2;3;4.670705
2;0;0.670846
2;3;0.923571
2;0;2.073431
2;0;2.038960
2;4;12.301248
2;0;1.779297
2;0;0.586178
2;3;2.414962
2;2;1.409814
2;0;1.655862
2;4;2.025325
2;3;7.481208
2;0;1.426431
2;3;6.002966
2;3;7.312005
2;3;1.049038
2;3;9.457282
2;0;0.082071
2;0;0.112604
2;3;8.635175
2;2;0.494538
2;0;1.559578
2;3;3.838186
2;4;1.892693
2;3;0.460948
2;4;20.045518
2;2;0.152348
2;2;1.315803
2;4;4.085082
2;2;0.321056
2;4;1.865979
2;4;3.702724
2;3;5.492155
2;0;3.015913
2;4;6.033073
2;3;10.734038
2;0;2.572401
2;4;2.778199
2;0;0.560181
2;3;0.420242
2;4;1.118422
2;2;0.955027
2;0;0.264229
2;4;2.749208
2;3;15.310401
2;3;0.283533
2;0;0.558726
2;2;0.449075
2;3;0.324349
2;0;9.399847
2;3;6.170026
2;2;0.547057
2;4;1.291948
2;2;0.619346
2;3;1.811739
2;3;0.468369
2;0;1.907750
2;0;0.312652
2;0;2.540960
2;0;11.833197
2;0;2.177025
2;4;3.974934
2;3;1.633477
2;3;8.771796
2;0;0.768375
2;0;1.394464
2;0;0.073795
2;3;2.679758
2;2;0.471784
2;4;4.909633
2;0;1.786136
2;3;0.024127
2;0;0.139428
2;4;5.214073
2;0;5.329593
2;0;3.186303
2;0;2.204351
2;0;2.344210
2;3;0.145091
2;3;5.766720
2;3;0.112192
2;0;0.289842
2;3;9.224151
2;3;4.202607
2;3;0.422488
2;3;6.257127
2;0;2.030152
2;3;0.203208
2;0;2.719879
2;0;0.992077
2;0;0.131370
2;0;10.811113
2;0;4.468316
2;4;0.281175
2;0;0.232411
2;0;1.648320
2;4;7.115231
2;0;2.525425
2;3;0.480268
2;4;2.104552
2;3;0.319116
2;0;0.129750
2;4;5.871062
2;3;4.753354
2;0;2.196920
2;3;2.997806
2;0;1.136523
2;3;2.804032
2;0;3.013688
2;2;1.934159
2;0;2.391437
2;3;2.874649
2;0;0.044157
2;3;1.086239
2;3;2.904266
2;3;4.490484
2;0;0.573353
2;3;3.619128
2;4;4.617143
2;0;1.065574
2;4;1.071410
2;4;13.880920
2;4;5.704632
2;2;4.052670
2;2;1.183042
2;4;7.176227
2;3;5.175621
2;3;0.823722
2;0;2.760281
2;3;2.592304
2;4;3.562086
2;2;2.516501
2;4;10.014088
2;0;5.170796
2;0;0.624647
2;4;1.825432
2;0;3.682706
2;0;7.446067
2;0;0.974832
2;3;4.982025
2;3;0.366868
2;3;3.553862
2;3;3.926876
2;2;0.632160
2;0;2.732246
2;2;1.174113
2;0;2.419178
2;0;8.272986
2;3;4.776094
2;3;3.414231
2;3;4.937910
2;3;12.689342
2;3;3.012975
2;4;2.173018
2;4;3.943238
2;2;0.393735
2;2;0.631502
2;2;1.478961
2;0;1.478262
2;4;12.207166
2;0;0.551071
2;0;0.238105
2;4;2.088901
2;0;4.109255
2;2;0.966242
2;0;0.241661
2;3;2.710484
2;0;1.848739
2;0;0.821180
2;3;0.915928
2;4;2.802994
2;4;1.698184
2;0;0.359828
2;3;0.347495
2;0;0.449304
2;0;2.317073
2;0;1.769175
2;0;2.000348
2;3;6.896346
2;3;5.431738
2;0;1.063297
2;0;0.555756
2;3;6.918541
2;3;11.541288
2;0;1.050249
2;0;4.954154
2;3;0.921457
2;3;2.719314
2;3;2.143227
2;0;5.355743
2;3;1.549299
2;4;22.652501
2;0;0.143072
2;3;12.627231
2;4;11.319796
2;3;2.700349
2;0;0.037951
2;3;10.493382
2;0;1.980515
2;3;13.877577
2;0;2.235613
2;3;1.533081
2;3;2.460618
2;0;2.628167
2;3;2.337403
2;3;1.156266
2;3;0.942438
2;0;4.751438
2;3;4.062697
2;0;1.864069
2;0;3.301665
2;3;6.239799
2;0;1.686502
2;0;1.002214
2;3;0.372880
2;0;5.595283
2;3;1.755310
2;4;12.794885
2;3;1.738608
2;4;7.069485
2;4;3.349154
2;4;4.273237
2;0;5.194473
2;0;1.352717
2;0;1.069465
2;3;6.249849
2;3;5.982878
2;3;2.168129
2;3;6.263501
2;0;0.789488
2;3;1.798910
2;4;1.030952
2;4;4.828239
2;4;9.173030
2;3;6.035558
2;3;6.756350
2;3;3.962756
2;3;0.810072
2;2;0.748264
2;0;2.675918
2;3;0.633714
2;0;1.183177
2;0;0.372295
2;0;4.535169
2;3;0.053200
2;3;3.601796
2;0;1.107092
2;3;2.642639
2;3;3.177949
2;3;5.653783
2;3;11.403274
2;3;0.329891
2;4;11.974201
2;3;3.353047
2;3;0.628016
2;3;0.211681
2;3;2.575860
2;3;3.329785
2;0;9.316345
2;3;4.375052
2;3;4.159158
2;0;1.114283
2;3;6.381575
2;3;1.066240
2;0;2.066946
2;0;3.295216
2;3;10.050153
2;4;3.619034
2;0;2.559888
2;3;6.356261
2;3;7.154564
2;0;0.582754
2;0;1.753673
2;0;8.197210
2;3;6.085129
2;3;0.026264
2;3;0.986840
2;3;3.781366
2;3;2.326384
2;3;2.581242
2;3;5.044082
2;3;4.296307
2;2;0.559057
2;3;1.610938
2;0;0.650469
2;0;4.409471
2;3;0.548189
2;3;6.841095
2;3;1.824371
2;3;3.017131
2;0;4.953069
2;0;0.979357
2;0;6.310070
2;3;1.098882
2;4;1.320927
2;4;6.875581
2;3;2.831735
2;3;12.157638
2;3;19.798037
2;4;7.148474
2;3;6.097806
2;0;0.441486
2;0;4.079201
2;3;0.497643
2;3;0.441988
2;3;1.595835
2;3;9.198411
2;0;0.190950
2;3;0.449393
2;3;0.256186
2;0;4.948437
2;0;1.084165
2;0;1.151493
2;4;4.499533
2;0;3.746060
2;0;0.921621
2;0;5.601953
2;0;0.530180
2;2;0.279919
2;2;0.169781
2;4;7.685162
2;2;0.287495
2;4;1.830200
2;0;3.612819
2;3;5.417310
2;3;3.231730
2;3;5.012280
2;3;1.933794
2;3;11.934372
2;0;2.000197
2;3;0.764677
2;4;14.363995
2;0;0.876473
2;0;5.505414
2;3;11.537509
2;0;0.212234
2;3;2.814544
2;3;2.314583
2;3;11.272605
2;3;0.788276
2;3;1.394666
2;2;0.609388
2;3;1.314859
2;2;0.848520
2;2;2.795553
2;3;1.236293
2;0;3.259394
2;0;0.006544
2;0;0.619339
2;0;0.473735
2;4;5.612994
2;4;6.698824
2;3;5.936357
2;0;1.171825
2;2;0.227587
2;3;4.071016
2;3;7.965363
2;4;1.828772
2;0;2.644014
2;3;13.228872
2;2;0.496036
2;3;8.617298
2;3;0.429568
2;0;1.482653
2;0;1.736168
2;3;3.356932
2;3;1.785851
2;0;4.812885
2;3;6.534670
2;0;0.391542
2;0;1.843124
2;3;6.503599
2;3;3.224569
2;3;3.667228
2;0;0.386701
2;0;3.910626
2;0;0.624938
2;3;8.565633
2;3;2.105738
2;0;1.565455
2;3;0.164308
2;0;0.289827
2;4;12.928516
2;0;8.201407
2;0;2.178777
2;4;2.911810
2;0;0.915697
2;0;0.498129
2;3;3.436479
2;3;1.808035
2;0;2.404867
2;0;0.507984
2;0;0.143362
2;0;5.177099
2;3;3.744395
2;3;5.837485
2;0;0.960652
2;0;0.145985
2;3;6.035463
2;4;8.147941
2;3;3.921409
2;0;2.010069
2;0;4.534835
2;0;5.989504
2;3;3.952984
2;0;0.402596
2;3;2.221837
2;4;1.445401
2;2;0.535398
2;0;4.647671
2;3;0.636789
2;3;0.650451
2;0;0.417029
2;0;0.501635
2;3;1.261562
2;3;1.382509
2;0;1.995655
2;4;1.654998
2;4;7.079259
2;0;1.266071
2;3;6.781298
2;3;2.394742
2;0;5.795463
2;3;5.016999
2;0;0.215332
2;3;3.977438
2;0;1.345833
2;0;3.250771
2;0;7.069160
2;4;15.290733
2;3;3.368276
2;2;0.135570
2;2;1.048681
2;0;0.797259
2;0;3.053600
2;3;2.431895
2;0;0.113081
2;3;5.846437
2;2;1.797666
2;3;7.616925
2;3;7.925412
2;4;4.594147
2;3;7.830037
2;3;8.791598
2;3;21.632339
2;3;4.339177
2;3;17.446604
2;3;8.316898
2;0;3.732975
2;3;21.743152
2;3;5.922025
2;4;2.418083
2;3;4.549032
2;0;0.032546
2;3;4.823671
2;0;8.062431
2;0;0.456193
2;3;0.277733
